"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"LBLwkend_PathOfTravelShape","44.596741000","-123.224869000",18731,
"LBLwkend_PathOfTravelShape","44.595711000","-123.225769000",18732,
"LBLwkend_PathOfTravelShape","44.594120000","-123.226936000",18733,
"LBLwkend_PathOfTravelShape","44.591770000","-123.228561000",18734,
"LBLwkend_PathOfTravelShape","44.591751000","-123.228630000",18735,
"LBLwkend_PathOfTravelShape","44.591469000","-123.228828000",18736,
"LBLwkend_PathOfTravelShape","44.591068145","-123.229073594",18737,
"LBLwkend_PathOfTravelShape","44.590941295","-123.229151312",18738,
"LBLwkend_PathOfTravelShape","44.590759000","-123.229263000",18739,
"LBLwkend_PathOfTravelShape","44.590273868","-123.229677823",18740,
"LBLwkend_PathOfTravelShape","44.590000000","-123.229912000",18741,
"LBLwkend_PathOfTravelShape","44.588966989","-123.230916787",18742,
"LBLwkend_PathOfTravelShape","44.588902000","-123.230980000",18743,
"LBLwkend_PathOfTravelShape","44.588860000","-123.231102000",18744,
"LBLwkend_PathOfTravelShape","44.588581000","-123.231422000",18745,
"LBLwkend_PathOfTravelShape","44.588539000","-123.231667000",18746,
"LBLwkend_PathOfTravelShape","44.588619000","-123.232018000",18747,
"LBLwkend_PathOfTravelShape","44.588921000","-123.232689000",18748,
"LBLwkend_PathOfTravelShape","44.588982000","-123.233047000",18749,
"LBLwkend_PathOfTravelShape","44.588995204","-123.235279091",18750,
"LBLwkend_PathOfTravelShape","44.588996921","-123.235569510",18751,
"LBLwkend_PathOfTravelShape","44.589020000","-123.239471000",18752,
"LBLwkend_PathOfTravelShape","44.589016998","-123.239941648",18753,
"LBLwkend_PathOfTravelShape","44.589009695","-123.241086602",18754,
"LBLwkend_PathOfTravelShape","44.589008021","-123.241349878",18755,
"LBLwkend_PathOfTravelShape","44.589005795","-123.241701333",18756,
"LBLwkend_PathOfTravelShape","44.589003606","-123.242041574",18757,
"LBLwkend_PathOfTravelShape","44.588989000","-123.244331000",18758,
"LBLwkend_PathOfTravelShape","44.588946935","-123.247201998",18759,
"LBLwkend_PathOfTravelShape","44.588888217","-123.249913122",18760,
"LBLwkend_PathOfTravelShape","44.588872190","-123.250653097",18761,
"LBLwkend_PathOfTravelShape","44.588848000","-123.251770000",18762,
"LBLwkend_PathOfTravelShape","44.588848000","-123.254868000",18763,
"LBLwkend_PathOfTravelShape","44.587589000","-123.255600000",18764,
"LBLwkend_PathOfTravelShape","44.585210940","-123.256891927",18765,
"LBLwkend_PathOfTravelShape","44.584942471","-123.257037778",18766,
"LBLwkend_PathOfTravelShape","44.583221000","-123.257973000",18767,
"LBLwkend_PathOfTravelShape","44.581589000","-123.258942000",18768,
"LBLwkend_PathOfTravelShape","44.579651000","-123.259956000",18769,
"LBLwkend_PathOfTravelShape","44.579327723","-123.260135675",18770,
"LBLwkend_PathOfTravelShape","44.577175300","-123.261331976",18771,
"LBLwkend_PathOfTravelShape","44.576571227","-123.261667715",18772,
"LBLwkend_PathOfTravelShape","44.575937756","-123.262019793",18773,
"LBLwkend_PathOfTravelShape","44.571800433","-123.264319286",18774,
"LBLwkend_PathOfTravelShape","44.571209000","-123.264648000",18775,
"LBLwkend_PathOfTravelShape","44.568814707","-123.265851692",18776,
"LBLwkend_PathOfTravelShape","44.568344230","-123.266088217",18777,
"LBLwkend_PathOfTravelShape","44.568204290","-123.266159584",18778,
"LBLwkend_PathOfTravelShape","44.567870544","-123.266329792",18779,
"LBLwkend_PathOfTravelShape","44.567369048","-123.266585549",18780,
"LBLwkend_PathOfTravelShape","44.566967187","-123.266790494",18781,
"LBLwkend_PathOfTravelShape","44.565993969","-123.267284664",18782,
"LBLwkend_PathOfTravelShape","44.565989312","-123.267287029",18783,
"LBLwkend_PathOfTravelShape","44.565836821","-123.266679519",18784,
"LBLwkend_PathOfTravelShape","44.565429847","-123.265058171",18785,
"LBLwkend_PathOfTravelShape","44.565417229","-123.265007904",18786,
"LBLwkend_PathOfTravelShape","44.565324676","-123.264639180",18787,
"LBLwkend_PathOfTravelShape","44.565305801","-123.264592304",18788,
"LBLwkend_PathOfTravelShape","44.565197487","-123.264157860",18789,
"LBLwkend_PathOfTravelShape","44.565179419","-123.264085392",18790,
"LBLwkend_PathOfTravelShape","44.565166563","-123.264034790",18791,
"LBLwkend_PathOfTravelShape","44.565148121","-123.263962205",18792,
"LBLwkend_PathOfTravelShape","44.565094816","-123.263752406",18793,
"LBLwkend_PathOfTravelShape","44.564908614","-123.263019552",18794,
"LBLwkend_PathOfTravelShape","44.564874224","-123.262888431",18795,
"LBLwkend_PathOfTravelShape","44.564768803","-123.262486653",18796,
"LBLwkend_PathOfTravelShape","44.564633489","-123.261970961",18797,
"LBLwkend_PathOfTravelShape","44.564501458","-123.261427885",18798,
"LBLwkend_PathOfTravelShape","44.564364038","-123.260906135",18799,
"LBLwkend_PathOfTravelShape","44.564512887","-123.260827350",18800,
"LBLwkend_PathOfTravelShape","44.564634414","-123.260764535",18801,
"LBLwkend_PathOfTravelShape","44.564785518","-123.260688255",18802,
"LBLwkend_PathOfTravelShape","44.564950443","-123.260604479",18803,
"LBLwkend_PathOfTravelShape","44.565153955","-123.260499990",18804,
"LBLwkend_PathOfTravelShape","44.565346682","-123.260407223",18805,
"LBLwkend_PathOfTravelShape","44.565489096","-123.260326447",18806,
"LBLwkend_PathOfTravelShape","44.565683419","-123.260222478",18807,
"LBLwkend_PathOfTravelShape","44.565798041","-123.260168448",18808,
"LBLwkend_PathOfTravelShape","44.565992195","-123.260067829",18809,
"LBLwkend_PathOfTravelShape","44.566102467","-123.260009269",18810,
"LBLwkend_PathOfTravelShape","44.566210388","-123.259959239",18811,
"LBLwkend_PathOfTravelShape","44.566270798","-123.259929971",18812,
"LBLwkend_PathOfTravelShape","44.566325463","-123.259904268",18813,
"LBLwkend_PathOfTravelShape","44.566282730","-123.259706581",18814,
"LBLwkend_PathOfTravelShape","44.565737918","-123.257527016",18815,
"LBLwkend_PathOfTravelShape","44.565639876","-123.257134788",18816,
"LBLwkend_PathOfTravelShape","44.565498781","-123.256570326",18817,
"LBLwkend_PathOfTravelShape","44.565462825","-123.256471607",18818,
"LBLwkend_PathOfTravelShape","44.565263050","-123.255674645",18819,
"LBLwkend_PathOfTravelShape","44.565055184","-123.254721861",18820,
"LBLwkend_PathOfTravelShape","44.564870288","-123.253068512",18821,
"LBLwkend_PathOfTravelShape","44.564853295","-123.252939411",18822,
"LBLwkend_PathOfTravelShape","44.564690000","-123.252007000",18823,
"LBLwkend_PathOfTravelShape","44.564289000","-123.249611000",18824,
"LBLwkend_PathOfTravelShape","44.564157350","-123.248443703",18825,
"LBLwkend_PathOfTravelShape","44.564079000","-123.247749000",18826,
"LBLwkend_PathOfTravelShape","44.564006701","-123.246783716",18827,
"LBLwkend_PathOfTravelShape","44.563962471","-123.246193177",18828,
"LBLwkend_PathOfTravelShape","44.563931000","-123.245773000",18829,
"LBLwkend_PathOfTravelShape","44.563881000","-123.243713000",18830,
"LBLwkend_PathOfTravelShape","44.563895940","-123.241358862",18831,
"LBLwkend_PathOfTravelShape","44.563901201","-123.240529927",18832,
"LBLwkend_PathOfTravelShape","44.563904520","-123.240006891",18833,
"LBLwkend_PathOfTravelShape","44.563908627","-123.239359874",18834,
"LBLwkend_PathOfTravelShape","44.563909003","-123.239300568",18835,
"LBLwkend_PathOfTravelShape","44.563931793","-123.235709517",18836,
"LBLwkend_PathOfTravelShape","44.563937719","-123.234775836",18837,
"LBLwkend_PathOfTravelShape","44.563947446","-123.233243079",18838,
"LBLwkend_PathOfTravelShape","44.564060000","-123.215508000",18839,
"LBLwkend_PathOfTravelShape","44.564057638","-123.211565319",18840,
"LBLwkend_PathOfTravelShape","44.564057330","-123.211050251",18841,
"LBLwkend_PathOfTravelShape","44.564049000","-123.197144000",18842,
"LBLwkend_PathOfTravelShape","44.564079000","-123.196342000",18843,
"LBLwkend_PathOfTravelShape","44.564152000","-123.195717000",18844,
"LBLwkend_PathOfTravelShape","44.564320000","-123.194862000",18845,
"LBLwkend_PathOfTravelShape","44.564640000","-123.193871000",18846,
"LBLwkend_PathOfTravelShape","44.566460000","-123.190277000",18847,
"LBLwkend_PathOfTravelShape","44.566738000","-123.189621000",18848,
"LBLwkend_PathOfTravelShape","44.566971000","-123.188873000",18849,
"LBLwkend_PathOfTravelShape","44.567108000","-123.188019000",18850,
"LBLwkend_PathOfTravelShape","44.567211000","-123.186798000",18851,
"LBLwkend_PathOfTravelShape","44.567243154","-123.181741315",18852,
"LBLwkend_PathOfTravelShape","44.567250880","-123.180526275",18853,
"LBLwkend_PathOfTravelShape","44.567275926","-123.176587534",18854,
"LBLwkend_PathOfTravelShape","44.567278850","-123.176127739",18855,
"LBLwkend_PathOfTravelShape","44.567291000","-123.174217000",18856,
"LBLwkend_PathOfTravelShape","44.567230000","-123.171967000",18857,
"LBLwkend_PathOfTravelShape","44.567150000","-123.171066000",18858,
"LBLwkend_PathOfTravelShape","44.567020000","-123.170319000",18859,
"LBLwkend_PathOfTravelShape","44.566399000","-123.167198000",18860,
"LBLwkend_PathOfTravelShape","44.566231000","-123.166069000",18861,
"LBLwkend_PathOfTravelShape","44.566132000","-123.164970000",18862,
"LBLwkend_PathOfTravelShape","44.565819000","-123.152008000",18863,
"LBLwkend_PathOfTravelShape","44.565731000","-123.151016000",18864,
"LBLwkend_PathOfTravelShape","44.565590000","-123.150070000",18865,
"LBLwkend_PathOfTravelShape","44.565262000","-123.148666000",18866,
"LBLwkend_PathOfTravelShape","44.564781000","-123.147301000",18867,
"LBLwkend_PathOfTravelShape","44.564320000","-123.146317000",18868,
"LBLwkend_PathOfTravelShape","44.563740000","-123.145302000",18869,
"LBLwkend_PathOfTravelShape","44.562279000","-123.143112000",18870,
"LBLwkend_PathOfTravelShape","44.561890000","-123.142441000",18871,
"LBLwkend_PathOfTravelShape","44.561562999","-123.141642392",18872,
"LBLwkend_PathOfTravelShape","44.561357337","-123.141055807",18873,
"LBLwkend_PathOfTravelShape","44.561321000","-123.140930000",18874,
"LBLwkend_PathOfTravelShape","44.561138000","-123.139938000",18875,
"LBLwkend_PathOfTravelShape","44.561100000","-123.139511000",18876,
"LBLwkend_PathOfTravelShape","44.561031000","-123.136887000",18877,
"LBLwkend_PathOfTravelShape","44.561019542","-123.133521241",18878,
"LBLwkend_PathOfTravelShape","44.560989000","-123.124550000",18879,
"LBLwkend_PathOfTravelShape","44.560951000","-123.123291000",18880,
"LBLwkend_PathOfTravelShape","44.560810000","-123.122131000",18881,
"LBLwkend_PathOfTravelShape","44.560680000","-123.121567000",18882,
"LBLwkend_PathOfTravelShape","44.560421000","-123.120819000",18883,
"LBLwkend_PathOfTravelShape","44.559921000","-123.119820000",18884,
"LBLwkend_PathOfTravelShape","44.556862000","-123.115440000",18885,
"LBLwkend_PathOfTravelShape","44.556709000","-123.115341000",18886,
"LBLwkend_PathOfTravelShape","44.556332000","-123.114799000",18887,
"LBLwkend_PathOfTravelShape","44.554680000","-123.111900000",18888,
"LBLwkend_PathOfTravelShape","44.554459000","-123.111259000",18889,
"LBLwkend_PathOfTravelShape","44.554390000","-123.110100000",18890,
"LBLwkend_PathOfTravelShape","44.567325459","-123.110010588",18891,
"LBLwkend_PathOfTravelShape","44.567902846","-123.110006597",18892,
"LBLwkend_PathOfTravelShape","44.569870000","-123.109993000",18893,
"LBLwkend_PathOfTravelShape","44.571529000","-123.109940000",18894,
"LBLwkend_PathOfTravelShape","44.578329967","-123.109904981",18895,
"LBLwkend_PathOfTravelShape","44.580997075","-123.109891248",18896,
"LBLwkend_PathOfTravelShape","44.581107489","-123.109890680",18897,
"LBLwkend_PathOfTravelShape","44.581214082","-123.109890131",18898,
"LBLwkend_PathOfTravelShape","44.581519565","-123.109888558",18899,
"LBLwkend_PathOfTravelShape","44.581650861","-123.109887882",18900,
"LBLwkend_PathOfTravelShape","44.582881631","-123.109881545",18901,
"LBLwkend_PathOfTravelShape","44.583583866","-123.109877929",18902,
"LBLwkend_PathOfTravelShape","44.584625363","-123.109872566",18903,
"LBLwkend_PathOfTravelShape","44.584625370","-123.109873529",18904,
"LBLwkend_PathOfTravelShape","44.584625412","-123.109879000",18905,
"LBLwkend_PathOfTravelShape","44.584621000","-123.109879000",18906,
"LBLwkend_PathOfTravelShape","44.584629414","-123.111721518",18907,
"LBLwkend_PathOfTravelShape","44.584631233","-123.112119831",18908,
"LBLwkend_PathOfTravelShape","44.584641792","-123.112210965",18909,
"LBLwkend_PathOfTravelShape","44.584642838","-123.112364406",18910,
"LBLwkend_PathOfTravelShape","44.585030000","-123.112343000",18911,
"LBLwkend_PathOfTravelShape","44.585423514","-123.112366000",18912,
"LBLwkend_PathOfTravelShape","44.586082000","-123.112366000",18913,
"LBLwkend_PathOfTravelShape","44.586098000","-123.112366000",18914,
"LBLwkend_PathOfTravelShape","44.586105000","-123.115150000",18915,
"LBLwkend_PathOfTravelShape","44.584652000","-123.115173000",18916,
"LBLwkend_PathOfTravelShape","44.584642993","-123.114694769",18917,
"LBLwkend_PathOfTravelShape","44.584634485","-123.112831879",18918,
"LBLwkend_PathOfTravelShape","44.584633653","-123.112649705",18919,
"LBLwkend_PathOfTravelShape","44.584632353","-123.112364985",18920,
"LBLwkend_PathOfTravelShape","44.584631233","-123.112119831",18921,
"LBLwkend_PathOfTravelShape","44.584629414","-123.111721518",18922,
"LBLwkend_PathOfTravelShape","44.584621000","-123.109879000",18923,
"LBLwkend_PathOfTravelShape","44.584625412","-123.109879000",18924,
"LBLwkend_PathOfTravelShape","44.584625370","-123.109873529",18925,
"LBLwkend_PathOfTravelShape","44.584625363","-123.109872566",18926,
"LBLwkend_PathOfTravelShape","44.584893982","-123.109872072",18927,
"LBLwkend_PathOfTravelShape","44.584894090","-123.109872072",18928,
"LBLwkend_PathOfTravelShape","44.586609097","-123.109862779",18929,
"LBLwkend_PathOfTravelShape","44.586701479","-123.109862279",18930,
"LBLwkend_PathOfTravelShape","44.587069215","-123.109860286",18931,
"LBLwkend_PathOfTravelShape","44.588105644","-123.109854849",18932,
"LBLwkend_PathOfTravelShape","44.588183057","-123.109854443",18933,
"LBLwkend_PathOfTravelShape","44.589060730","-123.109849838",18934,
"LBLwkend_PathOfTravelShape","44.589648242","-123.109846756",18935,
"LBLwkend_PathOfTravelShape","44.590196508","-123.109843880",18936,
"LBLwkend_PathOfTravelShape","44.590200291","-123.109843860",18937,
"LBLwkend_PathOfTravelShape","44.590950000","-123.109840000",18938,
"LBLwkend_PathOfTravelShape","44.591919000","-123.110023000",18939,
"LBLwkend_PathOfTravelShape","44.592579000","-123.110352000",18940,
"LBLwkend_PathOfTravelShape","44.592972000","-123.110603000",18941,
"LBLwkend_PathOfTravelShape","44.593639000","-123.111198000",18942,
"LBLwkend_PathOfTravelShape","44.594589000","-123.112152000",18943,
"LBLwkend_PathOfTravelShape","44.595230000","-123.112694000",18944,
"LBLwkend_PathOfTravelShape","44.595718000","-123.112991000",18945,
"LBLwkend_PathOfTravelShape","44.596809000","-123.113289000",18946,
"LBLwkend_PathOfTravelShape","44.597400558","-123.113296129",18947,
"LBLwkend_PathOfTravelShape","44.597882932","-123.113301941",18948,
"LBLwkend_PathOfTravelShape","44.601871000","-123.113350000",18949,
"LBLwkend_PathOfTravelShape","44.606319000","-123.113503000",18950,
"LBLwkend_PathOfTravelShape","44.607929000","-123.113632000",18951,
"LBLwkend_PathOfTravelShape","44.612812617","-123.113754074",18952,
"LBLwkend_PathOfTravelShape","44.613148244","-123.113762464",18953,
"LBLwkend_PathOfTravelShape","44.615570000","-123.113823000",18954,
"LBLwkend_PathOfTravelShape","44.616440000","-123.113762000",18955,
"LBLwkend_PathOfTravelShape","44.617321000","-123.113602000",18956,
"LBLwkend_PathOfTravelShape","44.618011000","-123.113403000",18957,
"LBLwkend_PathOfTravelShape","44.619202000","-123.112900000",18958,
"LBLwkend_PathOfTravelShape","44.619961000","-123.112457000",18959,
"LBLwkend_PathOfTravelShape","44.620930000","-123.111748000",18960,
"LBLwkend_PathOfTravelShape","44.623562000","-123.109619000",18961,
"LBLwkend_PathOfTravelShape","44.625330534","-123.108162175",18962,
"LBLwkend_PathOfTravelShape","44.625972257","-123.107633558",18963,
"LBLwkend_PathOfTravelShape","44.625981103","-123.107626271",18964,
"LBLwkend_PathOfTravelShape","44.626322466","-123.107345074",18965,
"LBLwkend_PathOfTravelShape","44.626374746","-123.107302008",18966,
"LBLwkend_PathOfTravelShape","44.626704928","-123.107030022",18967,
"LBLwkend_PathOfTravelShape","44.627507614","-123.106368811",18968,
"LBLwkend_PathOfTravelShape","44.627557877","-123.106327407",18969,
"LBLwkend_PathOfTravelShape","44.627850550","-123.106086318",18970,
"LBLwkend_PathOfTravelShape","44.627934021","-123.106017559",18971,
"LBLwkend_PathOfTravelShape","44.628065598","-123.105909173",18972,
"LBLwkend_PathOfTravelShape","44.628402902","-123.105631320",18973,
"LBLwkend_PathOfTravelShape","44.628284172","-123.105335204",18974,
"LBLwkend_PathOfTravelShape","44.628254000","-123.105354000",18975,
"LBLwkend_PathOfTravelShape","44.628227588","-123.105344654",18976,
"LBLwkend_PathOfTravelShape","44.628189000","-123.105331000",18977,
"LBLwkend_PathOfTravelShape","44.628159000","-123.105255000",18978,
"LBLwkend_PathOfTravelShape","44.628174000","-123.105164000",18979,
"LBLwkend_PathOfTravelShape","44.628214329","-123.105131454",18980,
"LBLwkend_PathOfTravelShape","44.628372000","-123.104950000",18981,
"LBLwkend_PathOfTravelShape","44.628443236","-123.104921802",18982,
"LBLwkend_PathOfTravelShape","44.628473995","-123.104898174",18983,
"LBLwkend_PathOfTravelShape","44.628883000","-123.104584000",18984,
"LBLwkend_PathOfTravelShape","44.629021000","-123.104515000",18985,
"LBLwkend_PathOfTravelShape","44.629112000","-123.104492000",18986,
"LBLwkend_PathOfTravelShape","44.629185000","-123.104454000",18987,
"LBLwkend_PathOfTravelShape","44.629250000","-123.104401000",18988,
"LBLwkend_PathOfTravelShape","44.629645754","-123.103965029",18989,
"LBLwkend_PathOfTravelShape","44.629647382","-123.103963235",18990,
"LBLwkend_PathOfTravelShape","44.629659025","-123.103950409",18991,
"LBLwkend_PathOfTravelShape","44.629805515","-123.103789034",18992,
"C1_PathOfTravelShape","44.564795037","-123.263441048",18993,
"C1_PathOfTravelShape","44.564794958","-123.263440725",18994,
"C1_PathOfTravelShape","44.564785200","-123.263400728",18995,
"C1_PathOfTravelShape","44.564782337","-123.263388993",18996,
"C1_PathOfTravelShape","44.564719286","-123.263130542",18997,
"C1_PathOfTravelShape","44.564716330","-123.263118424",18998,
"C1_PathOfTravelShape","44.564788123","-123.263078787",18999,
"C1_PathOfTravelShape","44.564800146","-123.263072149",19000,
"C1_PathOfTravelShape","44.564908163","-123.263017813",19001,
"C1_PathOfTravelShape","44.564908612","-123.263019543",19002,
"C1_PathOfTravelShape","44.564951436","-123.263188092",19003,
"C1_PathOfTravelShape","44.564995649","-123.263362104",19004,
"C1_PathOfTravelShape","44.565094816","-123.263752406",19005,
"C1_PathOfTravelShape","44.565130837","-123.263894181",19006,
"C1_PathOfTravelShape","44.565141706","-123.263936959",19007,
"C1_PathOfTravelShape","44.565148121","-123.263962205",19008,
"C1_PathOfTravelShape","44.565153630","-123.263983888",19009,
"C1_PathOfTravelShape","44.565161045","-123.264013073",19010,
"C1_PathOfTravelShape","44.565166563","-123.264034790",19011,
"C1_PathOfTravelShape","44.565179419","-123.264085392",19012,
"C1_PathOfTravelShape","44.565197444","-123.264157689",19013,
"C1_PathOfTravelShape","44.565197487","-123.264157860",19014,
"C1_PathOfTravelShape","44.565217886","-123.264239679",19015,
"C1_PathOfTravelShape","44.565305801","-123.264592304",19016,
"C1_PathOfTravelShape","44.565324676","-123.264639180",19017,
"C1_PathOfTravelShape","44.565417229","-123.265007904",19018,
"C1_PathOfTravelShape","44.565429847","-123.265058171",19019,
"C1_PathOfTravelShape","44.565836821","-123.266679519",19020,
"C1_PathOfTravelShape","44.565986651","-123.267276429",19021,
"C1_PathOfTravelShape","44.565989667","-123.267274984",19022,
"C1_PathOfTravelShape","44.565992359","-123.267285482",19023,
"C1_PathOfTravelShape","44.566028376","-123.267425983",19024,
"C1_PathOfTravelShape","44.566048663","-123.267523479",19025,
"C1_PathOfTravelShape","44.566106049","-123.267752097",19026,
"C1_PathOfTravelShape","44.566127264","-123.267836617",19027,
"C1_PathOfTravelShape","44.566187413","-123.268076246",19028,
"C1_PathOfTravelShape","44.566187424","-123.268076289",19029,
"C1_PathOfTravelShape","44.566257694","-123.268363845",19030,
"C1_PathOfTravelShape","44.566445571","-123.269159997",19031,
"C1_PathOfTravelShape","44.566453831","-123.269195003",19032,
"C1_PathOfTravelShape","44.566499732","-123.269389513",19033,
"C1_PathOfTravelShape","44.566575923","-123.269694185",19034,
"C1_PathOfTravelShape","44.566734539","-123.270328460",19035,
"C1_PathOfTravelShape","44.566888231","-123.270934498",19036,
"C1_PathOfTravelShape","44.566899062","-123.270977206",19037,
"C1_PathOfTravelShape","44.566969004","-123.271253000",19038,
"C1_PathOfTravelShape","44.567208884","-123.272190931",19039,
"C1_PathOfTravelShape","44.567213812","-123.272210200",19040,
"C1_PathOfTravelShape","44.567251663","-123.272366892",19041,
"C1_PathOfTravelShape","44.567258224","-123.272394053",19042,
"C1_PathOfTravelShape","44.567318381","-123.272643089",19043,
"C1_PathOfTravelShape","44.567318749","-123.272644612",19044,
"C1_PathOfTravelShape","44.567335707","-123.272714812",19045,
"C1_PathOfTravelShape","44.567347850","-123.272765080",19046,
"C1_PathOfTravelShape","44.567351416","-123.272779846",19047,
"C1_PathOfTravelShape","44.567358804","-123.272810427",19048,
"C1_PathOfTravelShape","44.567441475","-123.273152665",19049,
"C1_PathOfTravelShape","44.567598013","-123.273776953",19050,
"C1_PathOfTravelShape","44.567676075","-123.274088274",19051,
"C1_PathOfTravelShape","44.567802093","-123.274597290",19052,
"C1_PathOfTravelShape","44.567847940","-123.274782479",19053,
"C1_PathOfTravelShape","44.567917892","-123.275065031",19054,
"C1_PathOfTravelShape","44.568026211","-123.275052656",19055,
"C1_PathOfTravelShape","44.568177454","-123.275057464",19056,
"C1_PathOfTravelShape","44.568390254","-123.275064001",19057,
"C1_PathOfTravelShape","44.568574957","-123.275067955",19058,
"C1_PathOfTravelShape","44.568824674","-123.275076266",19059,
"C1_PathOfTravelShape","44.568981265","-123.275086378",19060,
"C1_PathOfTravelShape","44.569006488","-123.275086152",19061,
"C1_PathOfTravelShape","44.569113840","-123.275087471",19062,
"C1_PathOfTravelShape","44.569269747","-123.275095443",19063,
"C1_PathOfTravelShape","44.569444572","-123.275101447",19064,
"C1_PathOfTravelShape","44.569620117","-123.275106044",19065,
"C1_PathOfTravelShape","44.569784388","-123.275108659",19066,
"C1_PathOfTravelShape","44.569971032","-123.275111869",19067,
"C1_PathOfTravelShape","44.570076582","-123.275117685",19068,
"C1_PathOfTravelShape","44.570201239","-123.275122454",19069,
"C1_PathOfTravelShape","44.570218556","-123.275122806",19070,
"C1_PathOfTravelShape","44.570359046","-123.275122839",19071,
"C1_PathOfTravelShape","44.570521337","-123.275125839",19072,
"C1_PathOfTravelShape","44.570574913","-123.275126613",19073,
"C1_PathOfTravelShape","44.570575435","-123.275126621",19074,
"C1_PathOfTravelShape","44.570664180","-123.275127904",19075,
"C1_PathOfTravelShape","44.570746642","-123.275128772",19076,
"C1_PathOfTravelShape","44.570942387","-123.275131442",19077,
"C1_PathOfTravelShape","44.570950949","-123.275131585",19078,
"C1_PathOfTravelShape","44.571057722","-123.275136718",19079,
"C1_PathOfTravelShape","44.571200169","-123.275145026",19080,
"C1_PathOfTravelShape","44.571309888","-123.275151260",19081,
"C1_PathOfTravelShape","44.571606925","-123.275159137",19082,
"C1_PathOfTravelShape","44.571685931","-123.275160693",19083,
"C1_PathOfTravelShape","44.571868020","-123.275160805",19084,
"C1_PathOfTravelShape","44.572027920","-123.275159851",19085,
"C1_PathOfTravelShape","44.572231658","-123.275161965",19086,
"C1_PathOfTravelShape","44.572318928","-123.275163758",19087,
"C1_PathOfTravelShape","44.572388991","-123.275164246",19088,
"C1_PathOfTravelShape","44.572455408","-123.275166480",19089,
"C1_PathOfTravelShape","44.572529452","-123.275169078",19090,
"C1_PathOfTravelShape","44.572644564","-123.275172212",19091,
"C1_PathOfTravelShape","44.572777091","-123.275175221",19092,
"C1_PathOfTravelShape","44.572917231","-123.275179076",19093,
"C1_PathOfTravelShape","44.573068458","-123.275182025",19094,
"C1_PathOfTravelShape","44.573193201","-123.275184181",19095,
"C1_PathOfTravelShape","44.573327528","-123.275187276",19096,
"C1_PathOfTravelShape","44.573387886","-123.275188259",19097,
"C1_PathOfTravelShape","44.573478228","-123.275190682",19098,
"C1_PathOfTravelShape","44.573596084","-123.275193946",19099,
"C1_PathOfTravelShape","44.573745745","-123.275197778",19100,
"C1_PathOfTravelShape","44.573745798","-123.275197779",19101,
"C1_PathOfTravelShape","44.573874013","-123.275199624",19102,
"C1_PathOfTravelShape","44.574024542","-123.275203019",19103,
"C1_PathOfTravelShape","44.574045318","-123.275203516",19104,
"C1_PathOfTravelShape","44.574376829","-123.275208913",19105,
"C1_PathOfTravelShape","44.574401172","-123.275209604",19106,
"C1_PathOfTravelShape","44.574468433","-123.275212355",19107,
"C1_PathOfTravelShape","44.574555556","-123.275213184",19108,
"C1_PathOfTravelShape","44.574714224","-123.275216971",19109,
"C1_PathOfTravelShape","44.574791825","-123.275220868",19110,
"C1_PathOfTravelShape","44.574937381","-123.275228181",19111,
"C1_PathOfTravelShape","44.575149573","-123.275238857",19112,
"C1_PathOfTravelShape","44.575314900","-123.275243923",19113,
"C1_PathOfTravelShape","44.575467622","-123.275248863",19114,
"C1_PathOfTravelShape","44.576036415","-123.275260845",19115,
"C1_PathOfTravelShape","44.576192392","-123.275265942",19116,
"C1_PathOfTravelShape","44.576332875","-123.275269816",19117,
"C1_PathOfTravelShape","44.576520037","-123.275276412",19118,
"C1_PathOfTravelShape","44.576725453","-123.275280046",19119,
"C1_PathOfTravelShape","44.576931299","-123.275283700",19120,
"C1_PathOfTravelShape","44.577038507","-123.275287414",19121,
"C1_PathOfTravelShape","44.577101447","-123.275288039",19122,
"C1_PathOfTravelShape","44.577208262","-123.275290293",19123,
"C1_PathOfTravelShape","44.577390942","-123.275294275",19124,
"C1_PathOfTravelShape","44.577564551","-123.275297339",19125,
"C1_PathOfTravelShape","44.577735848","-123.275300294",19126,
"C1_PathOfTravelShape","44.577913742","-123.275303565",19127,
"C1_PathOfTravelShape","44.577973356","-123.275306911",19128,
"C1_PathOfTravelShape","44.578032814","-123.275313130",19129,
"C1_PathOfTravelShape","44.578092104","-123.275322699",19130,
"C1_PathOfTravelShape","44.578133294","-123.275332359",19131,
"C1_PathOfTravelShape","44.578174071","-123.275344880",19132,
"C1_PathOfTravelShape","44.578214250","-123.275360732",19133,
"C1_PathOfTravelShape","44.578253858","-123.275378957",19134,
"C1_PathOfTravelShape","44.578292783","-123.275400508",19135,
"C1_PathOfTravelShape","44.578336139","-123.275430640",19136,
"C1_PathOfTravelShape","44.578693475","-123.275715943",19137,
"C1_PathOfTravelShape","44.578735902","-123.275752064",19138,
"C1_PathOfTravelShape","44.578799137","-123.275793027",19139,
"C1_PathOfTravelShape","44.578861318","-123.275842099",19140,
"C1_PathOfTravelShape","44.578941002","-123.275897773",19141,
"C1_PathOfTravelShape","44.578963422","-123.275910371",19142,
"C1_PathOfTravelShape","44.578993872","-123.275924315",19143,
"C1_PathOfTravelShape","44.579024906","-123.275935408",19144,
"C1_PathOfTravelShape","44.579056438","-123.275943645",19145,
"C1_PathOfTravelShape","44.579088310","-123.275948536",19146,
